culture::c_culture_code,culture::c_name,culture::c_region,culture::c_subsistence_type,culture::c_subsistence_code,culture::c_cultural_complexity,cs_code_demo_sex,cs_code_hooper_coop.activities,cs_code_hooper_group.size,cs_code_hooper_payoff,cs_code_hooper_performance,cs_code_hooper_sanction.freeriders,cs_code_text_type,cs_textrec_ID,cs_ID
FF57,Tiv,Africa,horticulturalists,4,29,female,1,-1,-1,1,-1,cultural model,564,10535
FF57,Tiv,Africa,horticulturalists,4,29,male,-1,-1,-1,-1,-1,cultural model,565,10536
FF57,Tiv,Africa,horticulturalists,4,29,unkown,-1,-1,-1,-1,-1,cultural model,566,10537
FF57,Tiv,Africa,horticulturalists,4,29,male,-1,-1,-1,-1,-1,cultural model,567,10538
FF57,Tiv,Africa,horticulturalists,4,29,male,-1,-1,-1,-1,-1,cultural model,568,10539
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,569,10540
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,569,10541
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,569,10542
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,570,10543
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,570,10544
MS30,Wolof,Africa,horticulturalists,4,39,male,-1,-1,-1,-1,-1,cultural model,571,10545
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,572,10546
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,573,10547
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,1,-1,both,574,10548
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,575,10549
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,case,576,10550
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,577,10551
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,578,10552
AA01,Korea,Asia,intensive agriculturalists,5,48,unkown,-1,-1,-1,-1,-1,cultural model,579,10553
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,1,-1,cultural model,580,10554
AA01,Korea,Asia,intensive agriculturalists,5,48,male,0,1,-1,1,-1,cultural model,581,10555
AA01,Korea,Asia,intensive agriculturalists,5,48,unkown,-1,0,-1,0,-1,cultural model,582,10556
AA01,Korea,Asia,intensive agriculturalists,5,48,unkown,-1,-1,-1,-1,-1,cultural model,583,10557
AA01,Korea,Asia,intensive agriculturalists,5,48,unkown,-1,-1,-1,-1,-1,cultural model,583,10558
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,both,584,10560
AA01,Korea,Asia,intensive agriculturalists,5,48,female,-1,-1,-1,-1,-1,cultural model,585,10559
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,1,-1,1,1,case,586,10561
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,587,10562
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,case,588,10563
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,589,10564
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,590,10565
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,591,10566
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,592,10567
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,593,10568
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,594,10569
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,1,-1,case,595,10570
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,596,10571
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,597,10572
AA01,Korea,Asia,intensive agriculturalists,5,48,male,-1,-1,-1,-1,-1,cultural model,598,10573
AA01,Korea,Asia,intensive agriculturalists,5,48,unkown,-1,-1,-1,-1,-1,cultural model,599,10574
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,600,10575
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,601,10576
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,602,10577
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,603,10578
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,604,10579
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,605,10580
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,606,10581
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,607,10582
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,both,608,10583
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,both,609,10584
AD05,Taiwain Hokkien,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,610,10585
RY02,Chukchee,Asia,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,611,10586
RB02,Yakut,Asia,other,7,.,male,-1,-1,-1,-1,-1,cultural model,612,10587
RB02,Yakut,Asia,other,7,.,male,-1,-1,-1,-1,-1,cultural model,613,10588
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,614,10589
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,615,10590
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,,616,10591
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,617,10592
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,618,10593
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,619,10594
AZ02,Andamans,Asia,foragers,1,14,female,-1,-1,-1,-1,-1,cultural model,620,10595
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,621,10596
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,622,10597
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,623,10598
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,624,10599
AZ02,Andamans,Asia,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,625,10600
AR05,Garo,Asia,horticulturalists,4,31,male,-1,-1,-1,-1,-1,cultural model,626,10602
AR05,Garo,Asia,horticulturalists,4,31,male,-1,-1,-1,-1,-1,cultural model,627,10603
AR05,Garo,Asia,horticulturalists,4,31,male,-1,-1,-1,-1,-1,cultural model,628,10604
AR05,Garo,Asia,horticulturalists,4,31,male,-1,-1,-1,-1,-1,cultural model,629,10605
AR07,Khasi,Asia,other,7,.,male,-1,-1,-1,-1,-1,cultural model,630,10606
AR07,Khasi,Asia,other,7,.,male,-1,-1,-1,1,-1,cultural model,630,10607
AR07,Khasi,Asia,other,7,.,male,-1,-1,-1,-1,-1,cultural model,631,10608
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,632,10609
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,633,10610
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,1,1,cultural model,634,10611
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,635,10612
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,636,10613
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,637,10614
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,1,-1,-1,cultural model,638,10615
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,639,10616
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,641,10617
AW42,Santal,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,642,10618
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,unkown,-1,-1,-1,1,-1,cultural model,643,10619
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,644,10620
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,645,10621
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,646,10622
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,647,10623
AX04,Sinhalese,Asia,intensive agriculturalists,5,.,male,-1,-1,-1,1,-1,cultural model,648,10624
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,649,10625
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,1,-1,case,650,10626
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,651,10627
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,case,652,10628
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,653,10629
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,unkown,-1,-1,-1,-1,-1,cultural model,654,10630
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,unkown,-1,-1,-1,-1,-1,cultural model,655,10631
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,656,10632
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,unkown,-1,1,-1,-1,-1,cultural model,657,10633
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,unkown,-1,-1,-1,-1,-1,cultural model,658,10634
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,case,659,10635
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,660,10636
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,661,10637
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,662,10638
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,663,10639
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,both,664,10640
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,665,10641
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,case,666,10642
AO07,Central Thai ,Asia,intensive agriculturalists,5,50,male,-1,-1,-1,-1,-1,cultural model,667,10643
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,668,10644
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,case,669,10645
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,case,670,10646
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,case,671,10647
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,672,10648
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,673,10649
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,674,10650
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,675,10651
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,case,676,10652
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,677,10653
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,678,10654
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,679,10655
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,both,680,10656
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,681,10657
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,681,10658
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,682,10659
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,683,10660
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,684,10661
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,685,10662
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,686,10663
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,1,1,cultural model,687,10664
OG11,Eastern Toraja,Asia,horticulturalists,4,28,female,-1,-1,-1,-1,-1,cultural model,688,10665
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,689,10666
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,690,10667
OG11,Eastern Toraja,Asia,horticulturalists,4,28,male,-1,-1,-1,-1,-1,cultural model,691,10668
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,692,10669
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,693,10670
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,694,10671
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,695,10672
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,696,10673
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,697,10674
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,698,10675
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,699,10676
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,700,10677
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,701,10678
OC06,Iban,Asia,horticulturalists,4,23,unkown,-1,-1,-1,-1,-1,cultural model,702,10679
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,703,10680
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,704,10681
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,705,10682
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,706,10683
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,707,10684
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,708,10685
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,1,-1,cultural model,709,10686
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,710,10687
OC06,Iban,Asia,horticulturalists,4,23,female,-1,-1,-1,-1,-1,cultural model,711,10688
OC06,Iban,Asia,horticulturalists,4,23,male,1,-1,-1,1,-1,cultural model,712,10689
OC06,Iban,Asia,horticulturalists,4,23,unkown,-1,-1,-1,-1,-1,cultural model,713,10690
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,714,10691
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,715,10692
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,716,10693
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,717,10694
OC06,Iban,Asia,horticulturalists,4,23,female,-1,-1,-1,-1,-1,cultural model,718,10695
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,719,10696
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,720,10697
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,721,10698
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,722,10699
OC06,Iban,Asia,horticulturalists,4,23,unkown,-1,-1,-1,-1,-1,cultural model,723,10700
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,724,10701
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,725,10702
OC06,Iban,Asia,horticulturalists,4,23,female,-1,-1,-1,-1,-1,case,726,10703
OC06,Iban,Asia,horticulturalists,4,23,both,-1,-1,-1,-1,-1,cultural model,727,10704
OC06,Iban,Asia,horticulturalists,4,23,female,-1,-1,-1,-1,-1,cultural model,728,10705
OC06,Iban,Asia,horticulturalists,4,23,female,-1,-1,-1,-1,-1,cultural model,729,10706
OC06,Iban,Asia,horticulturalists,4,23,both,-1,-1,-1,-1,-1,cultural model,730,10707
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,731,10708
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,732,10709
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,733,10710
OC06,Iban,Asia,horticulturalists,4,23,male,-1,-1,-1,-1,-1,cultural model,734,10711
OA19,Ifugao,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,no coding,735,10712
OA19,Ifugao,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,no coding,736,10713
OA19,Ifugao,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,737,10714
OA19,Ifugao,Asia,intensive agriculturalists,5,31,male,-1,-1,-1,-1,-1,cultural model,738,10715
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,1,-1,both,739,10716
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,740,10717
ES10,Highland Scots,Europe,other,7,.,male,0,0,-1,-1,-1,cultural model,741,10718
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,742,10719
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,743,10720
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,both,744,10721
ES10,Highland Scots,Europe,other,7,.,male,-1,0,-1,-1,-1,cultural model,745,10722
ES10,Highland Scots,Europe,other,7,.,unkown,-1,1,-1,-1,-1,cultural model,746,10723
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,747,10724
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,748,10725
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,749,10726
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,750,10727
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,751,10728
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,752,10729
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,,752,10730
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,753,10731
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,1,1,cultural model,754,10732
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,755,10733
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,756,10734
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,757,10735
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,758,10736
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,759,10737
ES10,Highland Scots,Europe,other,7,.,male,-1,-1,-1,-1,-1,cultural model,760,10738
ES10,Highland Scots,Europe,other,7,.,unkown,-1,-1,-1,-1,-1,cultural model,761,10739
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,762,10740
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,763,10741
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,case,764,10742
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,1,-1,cultural model,765,10743
EP04,Saami,Europe,pastoralists,3,18,unkown,-1,-1,-1,-1,-1,cultural model,766,10744
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,767,10745
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,768,10746
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,case,769,10747
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,770,10748
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,771,10749
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,772,10750
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,case,773,10751
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,case,774,10752
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,775,10753
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,776,10754
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,777,10755
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,778,10756
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,779,10757
EP04,Saami,Europe,pastoralists,3,18,both,-1,-1,-1,-1,-1,cultural model,780,10758
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,781,10759
EP04,Saami,Europe,pastoralists,3,18,unkown,-1,-1,-1,-1,-1,cultural model,782,10760
EP04,Saami,Europe,pastoralists,3,18,unkown,-1,-1,-1,-1,-1,cultural model,783,10761
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,both,784,10762
EP04,Saami,Europe,pastoralists,3,18,unkown,0,-1,-1,0,-1,cultural model,785,10763
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,both,786,10764
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,787,10765
EP04,Saami,Europe,pastoralists,3,18,male,-1,-1,-1,-1,-1,cultural model,788,10766
EF06,Serbs,Europe,intensive agriculturalists,5,.,female,-1,-1,-1,-1,-1,case,789,10767
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,790,10768
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,791,10769
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,792,10770
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,793,10771
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,794,10772
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,795,10773
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,796,10774
EF06,Serbs,Europe,intensive agriculturalists,5,.,female,-1,-1,-1,-1,-1,cultural model,797,10775
EF06,Serbs,Europe,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,case,798,10776
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,799,10777
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,800,10778
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,case,801,10779
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,802,10780
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,803,10781
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,804,10782
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,805,10783
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,806,10784
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,both,-1,-1,-1,-1,-1,cultural model,807,10785
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,808,10786
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,809,10787
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,810,10788
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,811,10789
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,812,10790
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,both,813,10791
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,both,814,10792
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,unkown,-1,-1,-1,-1,-1,cultural model,815,10793
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,816,10794
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,817,10795
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,818,10796
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,819,10797
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,820,10798
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,821,10799
