c_name,,cs_ID,cs_textrec_ID,cs_code_text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,cs_code_demo_sex,cs_code_dom_aggression,cs_code_dom_assert.autonomy,cs_code_dom_avoid.dom,cs_code_dom_fear,cs_code_dom_fighting,cs_code_dom_personality,cs_code_dom_reputation,cs_code_dom_strong,cs_code_neel_better.mates,cs_code_neel_big.family,cs_code_neel_intelligence,cs_code_neel_polygynous,cs_code_prestige_counsel,cs_code_prestige_emulated,cs_code_prestige_expertise,cs_code_prestige_family,cs_code_prestige_followers.expect.success,cs_code_prestige_likable,cs_code_pretige_respected,cs_code_vanvugt_coordinating,cs_code_vanvugt_strategic,dom_for,dom_against,dom_none,prestige_for,prestige_against,prestige_none,neel_for,neel_against,neel_none,dom_total,prestige_total,neel_total,dom_totals,prest_totals,,c_name,dom total count = 1,dom total count = -1,prest total count =1,prest total count =-1,,neel total count =1,neel total count =-1,dom_culture_score,prest_culture_score,neel_culture_score,vvstrat_culture_score,vvcoord_culture_score
Hausa,109,10500,529,case,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,7,2,0,5,0,0,4,1,2,0,1,2,,,,,,,,,,,,,,
Hausa,110,10509,538,case,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,538,10484,513,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,539,10485,514,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,540,10486,515,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,2,0,2,0,0,2,0,0,,,,,,,,,,,,,,
Hausa,541,10487,516,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,both,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,542,10488,517,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,543,10489,518,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Hausa,544,10490,519,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,545,10491,520,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,546,10492,521,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,547,10493,522,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,0,6,0,0,4,1,1,0,1,1,,,,,,,,,,,,,,
Hausa,548,10495,524,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,549,10496,525,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,550,10497,526,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Hausa,551,10498,527,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Hausa,552,10501,530,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,7,0,0,4,2,0,0,2,0,,,,,,,,,,,,,,
Hausa,553,10502,531,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,554,10503,532,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,555,10505,534,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,556,10506,535,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hausa,557,10508,537,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Hausa,558,10510,539,cultural model,MS12,Hausa,Africa,Western Africa,other,7,12.5,8,43,unkown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Highland Scots,34,10716,739,both,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,35,10721,744,both,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,1,0,0,8,0,2,5,1,0,3,0,2,1,0,-2,,,,,,,,,,,,,,
Highland Scots,735,10717,740,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,736,10718,741,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,737,10719,742,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,738,10720,743,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,739,10722,745,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,740,10723,746,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Highland Scots,741,10724,747,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,742,10725,748,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,743,10726,749,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,744,10727,750,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,745,10728,751,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Highland Scots,746,10729,752,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,747,10730,752,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,748,10731,753,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,8,0,1,6,0,0,4,0,1,0,0,-1,,,,,,,,,,,,,,
Highland Scots,749,10732,754,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,750,10733,755,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,751,10734,756,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,752,10735,757,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,753,10736,758,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,754,10737,759,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,755,10738,760,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Highland Scots,756,10739,761,cultural model,ES10,Highland Scots,Europe,British Isles,other,7,56,-5,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,999,11011,1023,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1000,11012,1024,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1001,11013,1025,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1002,11014,1026,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Hopi,1003,11015,1027,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1004,11016,1028,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1005,11017,1029,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Hopi,1006,11018,1030,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Hopi,1007,11019,1031,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Hopi,1008,11020,1032,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1009,11021,1032,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1010,11022,1033,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Hopi,1011,11023,1034,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,128,10703,726,case,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,691,10669,692,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,692,10670,693,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,693,10671,694,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Iban,694,10672,695,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,695,10673,696,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,696,10674,697,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Iban,697,10675,698,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,698,10676,699,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,699,10677,700,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,700,10678,701,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,701,10679,702,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,702,10680,703,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,703,10681,704,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,704,10682,705,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,705,10683,706,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,706,10684,707,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,707,10685,708,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Iban,708,10686,709,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,709,10687,710,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,710,10688,711,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,711,10689,712,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,712,10690,713,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,713,10691,714,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Iban,714,10692,715,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,715,10693,716,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,716,10694,717,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,717,10695,718,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,718,10696,719,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,719,10697,720,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,6,0,0,4,1,1,0,-1,1,,,,,,,,,,,,,,
Iban,720,10698,721,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,721,10699,722,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,722,10700,723,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,723,10701,724,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Iban,724,10702,725,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Iban,725,10704,727,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,both,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Iban,726,10705,728,cultural model,OC06,Iban,Asia,Southeast Asia,horticulturalists,4,2,113,23,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
