cs_ID,cs_textrec_ID,text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,demo_sex,dom_aggression,dom_assert.authority,dom_avoid.dom,dom_fear,dom_fighting,dom_personality,dom_reputation,dom_strong,hooper_performance,hooper_sanction.freeriders,hooper_payoff,hooper_group.size,hooper_coop.activities,neel_intelligence,neel_polygynous,neel_better.mates,neel_big.family,prestige_counsel,prestige_emulated,prestige_expertise,prestige_family,prestige_f.exp.success,prestige_likable,prestige_respected,doc_ID,doc_field_date,doc_coverage_date,doc_evaluation,author_ID
10565,590,cultural model,AA01,Korea,Asia,East Asia,intensive agriculturalists,5,33.06,128.03,48,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,aa01-063,1972,1392-1972,5: Excellent primary data,132
10566,591,cultural model,AA01,Korea,Asia,East Asia,intensive agriculturalists,5,33.06,128.03,48,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,aa01-063,1972,1392-1972,5: Excellent primary data,132
10567,592,cultural model,AA01,Korea,Asia,East Asia,intensive agriculturalists,5,33.06,128.03,48,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,aa01-063,1972,1392-1972,5: Excellent primary data,132
10568,593,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ad05-006,1969-1970,not specified,"4: Excellent secondary data5: Excellent primary data",133
10569,594,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,ad05-006,1969-1970,not specified,"4: Excellent secondary data5: Excellent primary data",133
10570,595,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ad05-006,1969-1970,not specified,"4: Excellent secondary data5: Excellent primary data",133
10571,596,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ad05-006,1969-1970,not specified,"4: Excellent secondary data5: Excellent primary data",133
10572,597,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,ad05-006,1969-1970,not specified,"4: Excellent secondary data5: Excellent primary data",133
10573,598,cultural model,AA01,Korea,Asia,East Asia,intensive agriculturalists,5,33.06,128.03,48,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,ad05-031,1969-1971,not specified,5: Excellent primary data,134
10574,599,cultural model,AA01,Korea,Asia,East Asia,intensive agriculturalists,5,33.06,128.03,48,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,ad05-031,1969-1971,not specified,5: Excellent primary data,134
10575,600,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,ad05-009,No date,not specified,5: Excellent primary data,135
10576,601,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,ad05-001,1957-1958 (16 months),ca. 1900-1959,"4: Excellent secondary data5: Excellent primary data",136
10577,602,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ad05-001,1957-1958 (16 months),ca. 1900-1959,"4: Excellent secondary data5: Excellent primary data",136
10578,603,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,ad05-001,1957-1958 (16 months),ca. 1900-1959,"4: Excellent secondary data5: Excellent primary data",136
10579,604,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ad05-072,"1973, 1978 (dustjacket)",not specified,5: Excellent primary data,137
10580,605,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,ad05-072,"1973, 1978 (dustjacket)",not specified,5: Excellent primary data,137
10581,606,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,ad05-047,1971-1973,not specified,"4: Excellent secondary data5: Excellent primary data",138
10582,607,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,ad05-047,1971-1973,not specified,"4: Excellent secondary data5: Excellent primary data",138
10583,608,both,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ad05-047,1971-1973,not specified,"4: Excellent secondary data5: Excellent primary data",138
10584,609,both,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ad05-005,1968-1969,not specified,5: Excellent primary data,139
10585,610,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,24,121,27,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,ad05-013,1976-1977,ca. 1624-1977,"4: Excellent secondary data5: Excellent primary data",140
10586,611,cultural model,RY02,Chukchee,Asia,North Asia,pastoralists,3,66.5,180,18,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ry02-016,"1919-1920, 1920-1921",1919-1920 and 1920-1921,5: Excellent primary data,141
10587,612,cultural model,RV02,Yakut,Asia,North Asia,other,7,63.5,129.5,17,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rv02-035,none,not specified,4: Excellent secondary data,142
10588,613,cultural model,RV02,Yakut,Asia,North Asia,other,7,63.5,129.5,17,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rv02-035,none,not specified,4: Excellent secondary data,142
10589,614,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,az02-006,1951-1953,1951-1953,5: Excellent primary data,143
10590,615,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,-1,1,az02-011,1951-1955,not specified,"3: Good, useful sources, but not uniformly excellent",144
10591,616,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,az02-011,1951-1955,not specified,"3: Good, useful sources, but not uniformly excellent",144
10592,617,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,az02-002,1869-1880,not specified,5: Excellent primary data,145
10593,618,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,az02-002,1869-1880,not specified,5: Excellent primary data,145
10594,619,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,az02-002,1869-1880,not specified,5: Excellent primary data,145
10595,620,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,female,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,az02-002,1869-1880,not specified,5: Excellent primary data,145
10596,621,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,az02-012,no date,not specified,"4: Excellent secondary data5: Excellent primary data",146
10597,622,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,az02-012,no date,not specified,"4: Excellent secondary data5: Excellent primary data",146
10598,623,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,az02-001,1906-1908,not specified,5: Excellent primary data,147
10599,624,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,az02-001,1906-1908,not specified,5: Excellent primary data,147
10600,625,cultural model,AZ02,Andamans,Asia,South Asia,foragers,1,12,92.74,14,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,az02-001,1906-1908,not specified,5: Excellent primary data,147
10602,626,cultural model,AR05,Garo,Asia,South Asia,horticulturalists,4,25.59,90.43,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,ar05-001,1954-1956,1954-1956,5: Excellent primary data,148
10603,627,cultural model,AR05,Garo,Asia,South Asia,horticulturalists,4,25.59,90.43,31,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ar05-001,1954-1956,1954-1956,5: Excellent primary data,148
10604,628,cultural model,AR05,Garo,Asia,South Asia,horticulturalists,4,25.59,90.43,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ar05-005,No date,no date,"3: Good, useful sources, but not uniformly excellent",149
10605,629,cultural model,AR05,Garo,Asia,South Asia,horticulturalists,4,25.59,90.43,31,male,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ar05-011,not specified,1936-1986,"4: Excellent secondary data5: Excellent primary data",150
10606,630.1,cultural model,AR07,Khasi,Asia,South Asia,other,7,25.8,91.5,NA,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,ar07-022,no date,variable,4: Excellent secondary data,152
10607,630.2,cultural model,AR07,Khasi,Asia,South Asia,other,7,25.8,91.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ar07-022,no date,variable,4: Excellent secondary data,152
10608,631,cultural model,AR07,Khasi,Asia,South Asia,other,7,25.8,91.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,ar07-022,no date,variable,4: Excellent secondary data,152
10609,632,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,aw42-006,1942-1946,1942-1946,5: Excellent primary data,153
10610,633,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,aw42-006,1942-1946,1942-1946,5: Excellent primary data,153
10611,634,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,aw42-007,December 1942-June 1945,1942-1945,5: Excellent primary data,154
10612,635,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,aw42-004,"1931-1934, 1944-1945",not specified,"3: Good, useful sources, but not uniformly excellent4: Excellent secondary data",155
10613,636,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,aw42-009,1978-1989,1978-1989,5: Excellent primary data,156
10614,637,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,aw42-009,1978-1989,1978-1989,5: Excellent primary data,156
10615,638,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,aw42-005,1932-1943,not specified,5: Excellent primary data,157
10616,639,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,aw42-003,ca. 1933-1939,not specified,"4: Excellent secondary data5: Excellent primary data",158
10617,641,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,aw42-003,ca. 1933-1939,not specified,"4: Excellent secondary data5: Excellent primary data",158
10618,642,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,aw42-003,ca. 1933-1939,not specified,"4: Excellent secondary data5: Excellent primary data",158
10619,643,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,unkown,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ax04-001,"June-December 1954, August 1956",not specified,"4: Excellent secondary data5: Excellent primary data",159
10620,644,case,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ax04-008,1964-1965 (Sept.-Sept.),not specified,"4: Excellent secondary data5: Excellent primary data",160
10621,645,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ax04-007,"1962, 1963, 1967",not specified,"4: Excellent secondary data5: Excellent primary data",161
10622,646,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,male,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,ax04-004,1954-1956,not specified,"4: Excellent secondary data5: Excellent primary data",162
10623,647,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ax04-004,1954-1956,not specified,"4: Excellent secondary data5: Excellent primary data",162
10624,648,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,ax04-004,1954-1956,not specified,"4: Excellent secondary data5: Excellent primary data",162
10625,649,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-045,1971-1972,1971-1972,"4: Excellent secondary data5: Excellent primary data",163
10626,650,case,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,ao07-045,1971-1972,1971-1972,"4: Excellent secondary data5: Excellent primary data",163
10627,651,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-020,1968-1970,1968-1970,"4: Excellent secondary data5: Excellent primary data",164
10628,652,case,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,ao07-020,1968-1970,1968-1970,"4: Excellent secondary data5: Excellent primary data",164
10629,653,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,ao07-020,1968-1970,1968-1970,"4: Excellent secondary data5: Excellent primary data",164
10630,654,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ao07-020,1968-1970,1968-1970,"4: Excellent secondary data5: Excellent primary data",164
10631,655,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-020,1968-1970,1968-1970,"4: Excellent secondary data5: Excellent primary data",164
10632,656,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-028,1948-1957,1948-1957,5: Excellent primary data,165
10633,657,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-028,1948-1957,1948-1957,5: Excellent primary data,165
10634,658,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-028,1948-1957,1948-1957,5: Excellent primary data,165
10635,659,case,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,ao07-012,1953-1954,1953-1954,5: Excellent primary data,166
10636,660,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-012,1953-1954,1953-1954,5: Excellent primary data,166
10637,661,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,ao07-012,1953-1954,1953-1954,5: Excellent primary data,166
10638,662,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-012,1953-1954,1953-1954,5: Excellent primary data,166
10639,663,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,ao07-012,1953-1954,1953-1954,5: Excellent primary data,166
10640,664,both,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,ao07-056,1966-1968,18 -1968,"4: Excellent secondary data5: Excellent primary data",167
10641,665,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-056,1966-1968,18 -1968,"4: Excellent secondary data5: Excellent primary data",167
10642,666,case,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,ao07-056,1966-1968,18 -1968,"4: Excellent secondary data5: Excellent primary data",167
10643,667,cultural model,AO07,Central Thai ,Asia,Southeast Asia,intensive agriculturalists,5,13.5,102,50,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ao07-011,1952-1971,1952-1971,5: Excellent primary data,168
10644,668,cultural model,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10645,669,case,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10646,670,case,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10647,671,case,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,og11-002,1892-1932,not specified,5: Excellent primary data,169
10648,672,cultural model,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10649,673,cultural model,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10650,674,cultural model,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10651,675,cultural model,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
10652,676,case,OG11,Eastern Toraja,Asia,Southeast Asia,horticulturalists,4,-1.75,121,28,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,og11-002,1892-1932,not specified,5: Excellent primary data,169
